Utterance,activityId
can,96C8FFF84B3211E9BEA916071609B6A6
i,96C8FFF84B3211E9BEA916071609B6A6
help,96C8FFF84B3211E9BEA916071609B6A6
you,96C8FFF84B3211E9BEA916071609B6A6
she,96C8FFF84B3211E9BEA916071609B6A6
asked,96C8FFF84B3211E9BEA916071609B6A6
adam,96C8FFF84B3211E9BEA916071609B6A6
looked,96C8FFF84B3211E9BEA916071609B6A6
up,96C8FFF84B3211E9BEA916071609B6A6
at,96C8FFF84B3211E9BEA916071609B6A6
her,96C8FFF84B3211E9BEA916071609B6A6
and,96C8FFF84B3211E9BEA916071609B6A6
grunted,96C8FFF84B3211E9BEA916071609B6A6
mary,96C8FFF84B3211E9BEA916071609B6A6
bent,96C8FFF84B3211E9BEA916071609B6A6
down,96C8FFF84B3211E9BEA916071609B6A6
and,96C8FFF84B3211E9BEA916071609B6A6
quickly,96C8FFF84B3211E9BEA916071609B6A6
tied,96C8FFF84B3211E9BEA916071609B6A6
his,96C8FFF84B3211E9BEA916071609B6A6
shoe,96C8FFF84B3211E9BEA916071609B6A6
then,96C8FFF84B3211E9BEA916071609B6A6
abcabc,96C8FFF84B3211E9BEA916071609B6A6
ran,96C8FFF84B3211E9BEA916071609B6A6
back,96C8FFF84B3211E9BEA916071609B6A6
to,96C8FFF84B3211E9BEA916071609B6A6
abcabcjason,96C8FFF84B3211E9BEA916071609B6A6
why,96C8FFF84B3211E9BEA916071609B6A6
did,96C8FFF84B3211E9BEA916071609B6A6
you,96C8FFF84B3211E9BEA916071609B6A6
help,96C8FFF84B3211E9BEA916071609B6A6
him,96C8FFF84B3211E9BEA916071609B6A6
asked,96C8FFF84B3211E9BEA916071609B6A6
jason,96C8FFF84B3211E9BEA916071609B6A6
hes,96C8FFF84B3211E9BEA916071609B6A6
never,96C8FFF84B3211E9BEA916071609B6A6
nice,96C8FFF84B3211E9BEA916071609B6A6
to,96C8FFF84B3211E9BEA916071609B6A6
us,96C8FFF84B3211E9BEA916071609B6A6
mary,96C8FFF84B3211E9BEA916071609B6A6
shrugged,96C8FFF84B3211E9BEA916071609B6A6
maybe,96C8FFF84B3211E9BEA916071609B6A6
if,96C8FFF84B3211E9BEA916071609B6A6
were,96C8FFF84B3211E9BEA916071609B6A6
nice,96C8FFF84B3211E9BEA916071609B6A6
to,96C8FFF84B3211E9BEA916071609B6A6
him,96C8FFF84B3211E9BEA916071609B6A6
hell,96C8FFF84B3211E9BEA916071609B6A6
start,96C8FFF84B3211E9BEA916071609B6A6
to,96C8FFF84B3211E9BEA916071609B6A6
 ,96C8FFF84B3211E9BEA916071609B6A6
 ,96C8FFF84B3211E9BEA916071609B6A6
little,96C8FFF84B3211E9BEA916071609B6A6
 ,96C8FFF84B3211E9BEA916071609B6A6
 ,96C8FFF84B3211E9BEA916071609B6A6
us,96C8FFF84B3211E9BEA916071609B6A6
over,96C8FFF84B3211E9BEA916071609B6A6
the,96C8FFF84B3211E9BEA916071609B6A6
next,96C8FFF84B3211E9BEA916071609B6A6
few,96C8FFF84B3211E9BEA916071609B6A6
weeks,96C8FFF84B3211E9BEA916071609B6A6
adam,96C8FFF84B3211E9BEA916071609B6A6
needed,96C8FFF84B3211E9BEA916071609B6A6
help,96C8FFF84B3211E9BEA916071609B6A6
many,96C8FFF84B3211E9BEA916071609B6A6
times,96C8FFF84B3211E9BEA916071609B6A6
because,96C8FFF84B3211E9BEA916071609B6A6
of,96C8FFF84B3211E9BEA916071609B6A6
his,96C8FFF84B3211E9BEA916071609B6A6
cast,96C8FFF84B3211E9BEA916071609B6A6
everyone,96C8FFF84B3211E9BEA916071609B6A6
in,96C8FFF84B3211E9BEA916071609B6A6
the,96C8FFF84B3211E9BEA916071609B6A6
class,96C8FFF84B3211E9BEA916071609B6A6
helped,96C8FFF84B3211E9BEA916071609B6A6
him,96C8FFF84B3211E9BEA916071609B6A6
when,96C8FFF84B3211E9BEA916071609B6A6
abcabcthe,96C8FFF84B3211E9BEA916071609B6A6
cast,96C8FFF84B3211E9BEA916071609B6A6
finally,96C8FFF84B3211E9BEA916071609B6A6
came,96C8FFF84B3211E9BEA916071609B6A6
off,96C8FFF84B3211E9BEA916071609B6A6
he,96C8FFF84B3211E9BEA916071609B6A6
was,96C8FFF84B3211E9BEA916071609B6A6
a,96C8FFF84B3211E9BEA916071609B6A6
little,96C8FFF84B3211E9BEA916071609B6A6
bit,96C8FFF84B3211E9BEA916071609B6A6
nicer,96C8FFF84B3211E9BEA916071609B6A6
to,96C8FFF84B3211E9BEA916071609B6A6
everyone,96C8FFF84B3211E9BEA916071609B6A6
well,96C8FFF84B3211E9BEA916071609B6A6
at,96C8FFF84B3211E9BEA916071609B6A6
least,96C8FFF84B3211E9BEA916071609B6A6
he,96C8FFF84B3211E9BEA916071609B6A6
stopped,96C8FFF84B3211E9BEA916071609B6A6
stealing,96C8FFF84B3211E9BEA916071609B6A6
their,96C8FFF84B3211E9BEA916071609B6A6
snacks,96C8FFF84B3211E9BEA916071609B6A6
every,980BF5044B3F11E9BEA916071609B6A6
day,980BF5044B3F11E9BEA916071609B6A6
during,980BF5044B3F11E9BEA916071609B6A6
recess,980BF5044B3F11E9BEA916071609B6A6
mary,980BF5044B3F11E9BEA916071609B6A6
jason,980BF5044B3F11E9BEA916071609B6A6
and,980BF5044B3F11E9BEA916071609B6A6
their,980BF5044B3F11E9BEA916071609B6A6
classmates,980BF5044B3F11E9BEA916071609B6A6
played,980BF5044B3F11E9BEA916071609B6A6
together,980BF5044B3F11E9BEA916071609B6A6
adam,980BF5044B3F11E9BEA916071609B6A6
didnt,980BF5044B3F11E9BEA916071609B6A6
play,980BF5044B3F11E9BEA916071609B6A6
with,980BF5044B3F11E9BEA916071609B6A6
anybody,980BF5044B3F11E9BEA916071609B6A6
instead,980BF5044B3F11E9BEA916071609B6A6
he,980BF5044B3F11E9BEA916071609B6A6
tossed,980BF5044B3F11E9BEA916071609B6A6
the,980BF5044B3F11E9BEA916071609B6A6
playground,980BF5044B3F11E9BEA916071609B6A6
balls,980BF5044B3F11E9BEA916071609B6A6
over,980BF5044B3F11E9BEA916071609B6A6
the,980BF5044B3F11E9BEA916071609B6A6
fence,980BF5044B3F11E9BEA916071609B6A6
and,980BF5044B3F11E9BEA916071609B6A6
threw,980BF5044B3F11E9BEA916071609B6A6
the,980BF5044B3F11E9BEA916071609B6A6
swings,980BF5044B3F11E9BEA916071609B6A6
up,980BF5044B3F11E9BEA916071609B6A6
over,980BF5044B3F11E9BEA916071609B6A6
the,980BF5044B3F11E9BEA916071609B6A6
swing,980BF5044B3F11E9BEA916071609B6A6
set,980BF5044B3F11E9BEA916071609B6A6
bars,980BF5044B3F11E9BEA916071609B6A6
so,980BF5044B3F11E9BEA916071609B6A6
no,980BF5044B3F11E9BEA916071609B6A6
one,980BF5044B3F11E9BEA916071609B6A6
could,980BF5044B3F11E9BEA916071609B6A6
swing,980BF5044B3F11E9BEA916071609B6A6
he,980BF5044B3F11E9BEA916071609B6A6
even,980BF5044B3F11E9BEA916071609B6A6
called,980BF5044B3F11E9BEA916071609B6A6
the,980BF5044B3F11E9BEA916071609B6A6
other,980BF5044B3F11E9BEA916071609B6A6
kids,980BF5044B3F11E9BEA916071609B6A6
names,980BF5044B3F11E9BEA916071609B6A6
and,980BF5044B3F11E9BEA916071609B6A6
stole,980BF5044B3F11E9BEA916071609B6A6
their,980BF5044B3F11E9BEA916071609B6A6
snacks,980BF5044B3F11E9BEA916071609B6A6
all,980BF5044B3F11E9BEA916071609B6A6
the,980BF5044B3F11E9BEA916071609B6A6
kids,980BF5044B3F11E9BEA916071609B6A6
at,980BF5044B3F11E9BEA916071609B6A6
school,980BF5044B3F11E9BEA916071609B6A6
were,980BF5044B3F11E9BEA916071609B6A6
afraid,980BF5044B3F11E9BEA916071609B6A6
of,980BF5044B3F11E9BEA916071609B6A6
him,980BF5044B3F11E9BEA916071609B6A6
one,980BF5044B3F11E9BEA916071609B6A6
friday,980BF5044B3F11E9BEA916071609B6A6
adam,980BF5044B3F11E9BEA916071609B6A6
missed,980BF5044B3F11E9BEA916071609B6A6
school,980BF5044B3F11E9BEA916071609B6A6
and,980BF5044B3F11E9BEA916071609B6A6
everyone,980BF5044B3F11E9BEA916071609B6A6
enjoyed,980BF5044B3F11E9BEA916071609B6A6
recess,980BF5044B3F11E9BEA916071609B6A6
mary,980BF5044B3F11E9BEA916071609B6A6
said,980BF5044B3F11E9BEA916071609B6A6
recess,980BF5044B3F11E9BEA916071609B6A6
should,980BF5044B3F11E9BEA916071609B6A6
be,980BF5044B3F11E9BEA916071609B6A6
like,980BF5044B3F11E9BEA916071609B6A6
this,980BF5044B3F11E9BEA916071609B6A6
every,980BF5044B3F11E9BEA916071609B6A6
day,980BF5044B3F11E9BEA916071609B6A6
they,980BF5044B3F11E9BEA916071609B6A6
hoped,980BF5044B3F11E9BEA916071609B6A6
adam,980BF5044B3F11E9BEA916071609B6A6
would,980BF5044B3F11E9BEA916071609B6A6
not,980BF5044B3F11E9BEA916071609B6A6
be,980BF5044B3F11E9BEA916071609B6A6
back,980BF5044B3F11E9BEA916071609B6A6
but,980BF5044B3F11E9BEA916071609B6A6
on,980BF5044B3F11E9BEA916071609B6A6
monday,980BF5044B3F11E9BEA916071609B6A6
he,980BF5044B3F11E9BEA916071609B6A6
showed,980BF5044B3F11E9BEA916071609B6A6
up,980BF5044B3F11E9BEA916071609B6A6
with,980BF5044B3F11E9BEA916071609B6A6
a,980BF5044B3F11E9BEA916071609B6A6
big,980BF5044B3F11E9BEA916071609B6A6
cast,980BF5044B3F11E9BEA916071609B6A6
on,980BF5044B3F11E9BEA916071609B6A6
his,980BF5044B3F11E9BEA916071609B6A6
right,980BF5044B3F11E9BEA916071609B6A6
arm,980BF5044B3F11E9BEA916071609B6A6
all,980BF5044B3F11E9BEA916071609B6A6
of,980BF5044B3F11E9BEA916071609B6A6
the,980BF5044B3F11E9BEA916071609B6A6
other,980BF5044B3F11E9BEA916071609B6A6
kids,980BF5044B3F11E9BEA916071609B6A6
wanted,980BF5044B3F11E9BEA916071609B6A6
to,980BF5044B3F11E9BEA916071609B6A6
know,980BF5044B3F11E9BEA916071609B6A6
 ,980BF5044B3F11E9BEA916071609B6A6
abcabcwha,980BF5044B3F11E9BEA916071609B6A6
but,980BF5044B3F11E9BEA916071609B6A6
no,980BF5044B3F11E9BEA916071609B6A6
one,980BF5044B3F11E9BEA916071609B6A6
dared,980BF5044B3F11E9BEA916071609B6A6
to,980BF5044B3F11E9BEA916071609B6A6
ask,980BF5044B3F11E9BEA916071609B6A6
that,980BF5044B3F11E9BEA916071609B6A6
day,980BF5044B3F11E9BEA916071609B6A6
at,980BF5044B3F11E9BEA916071609B6A6
recess,980BF5044B3F11E9BEA916071609B6A6
mary,980BF5044B3F11E9BEA916071609B6A6
and,980BF5044B3F11E9BEA916071609B6A6
jason,980BF5044B3F11E9BEA916071609B6A6
ran,980BF5044B3F11E9BEA916071609B6A6
out,980BF5044B3F11E9BEA916071609B6A6
to,980BF5044B3F11E9BEA916071609B6A6
play,980BF5044B3F11E9BEA916071609B6A6
they,980BF5044B3F11E9BEA916071609B6A6
noticed,980BF5044B3F11E9BEA916071609B6A6
adam,980BF5044B3F11E9BEA916071609B6A6
lagging,980BF5044B3F11E9BEA916071609B6A6
behind,980BF5044B3F11E9BEA916071609B6A6
he,980BF5044B3F11E9BEA916071609B6A6
was,980BF5044B3F11E9BEA916071609B6A6
struggling,980BF5044B3F11E9BEA916071609B6A6
to,980BF5044B3F11E9BEA916071609B6A6
tie,980BF5044B3F11E9BEA916071609B6A6
his,980BF5044B3F11E9BEA916071609B6A6
shoe,980BF5044B3F11E9BEA916071609B6A6
should,980BF5044B3F11E9BEA916071609B6A6
we,980BF5044B3F11E9BEA916071609B6A6
help,980BF5044B3F11E9BEA916071609B6A6
him,980BF5044B3F11E9BEA916071609B6A6
mary,980BF5044B3F11E9BEA916071609B6A6
asked,980BF5044B3F11E9BEA916071609B6A6
no,980BF5044B3F11E9BEA916071609B6A6
way,980BF5044B3F11E9BEA916071609B6A6
said,980BF5044B3F11E9BEA916071609B6A6
jason,980BF5044B3F11E9BEA916071609B6A6
but,980BF5044B3F11E9BEA916071609B6A6
mary,980BF5044B3F11E9BEA916071609B6A6
walked,980BF5044B3F11E9BEA916071609B6A6
slowly,980BF5044B3F11E9BEA916071609B6A6
over,980BF5044B3F11E9BEA916071609B6A6
to,980BF5044B3F11E9BEA916071609B6A6
adam,980BF5044B3F11E9BEA916071609B6A6
anyway,980BF5044B3F11E9BEA916071609B6A6
can,980BF5044B3F11E9BEA916071609B6A6
i,980BF5044B3F11E9BEA916071609B6A6
help,980BF5044B3F11E9BEA916071609B6A6
you,980BF5044B3F11E9BEA916071609B6A6
she,980BF5044B3F11E9BEA916071609B6A6
asked,980BF5044B3F11E9BEA916071609B6A6
adam,980BF5044B3F11E9BEA916071609B6A6
looked,980BF5044B3F11E9BEA916071609B6A6
up,980BF5044B3F11E9BEA916071609B6A6
at,980BF5044B3F11E9BEA916071609B6A6
her,980BF5044B3F11E9BEA916071609B6A6
and,980BF5044B3F11E9BEA916071609B6A6
grunted,980BF5044B3F11E9BEA916071609B6A6
mary,980BF5044B3F11E9BEA916071609B6A6
bent,980BF5044B3F11E9BEA916071609B6A6
down,980BF5044B3F11E9BEA916071609B6A6
and,980BF5044B3F11E9BEA916071609B6A6
quickly,980BF5044B3F11E9BEA916071609B6A6
tied,980BF5044B3F11E9BEA916071609B6A6
his,980BF5044B3F11E9BEA916071609B6A6
shoe,980BF5044B3F11E9BEA916071609B6A6
then,980BF5044B3F11E9BEA916071609B6A6
she,980BF5044B3F11E9BEA916071609B6A6
ran,980BF5044B3F11E9BEA916071609B6A6
back,980BF5044B3F11E9BEA916071609B6A6
to,980BF5044B3F11E9BEA916071609B6A6
jason,980BF5044B3F11E9BEA916071609B6A6
why,980BF5044B3F11E9BEA916071609B6A6
did,980BF5044B3F11E9BEA916071609B6A6
you,980BF5044B3F11E9BEA916071609B6A6
help,980BF5044B3F11E9BEA916071609B6A6
him,980BF5044B3F11E9BEA916071609B6A6
asked,980BF5044B3F11E9BEA916071609B6A6
jason,980BF5044B3F11E9BEA916071609B6A6
hes,980BF5044B3F11E9BEA916071609B6A6
never,980BF5044B3F11E9BEA916071609B6A6
nice,980BF5044B3F11E9BEA916071609B6A6
to,980BF5044B3F11E9BEA916071609B6A6
us,980BF5044B3F11E9BEA916071609B6A6
mary,980BF5044B3F11E9BEA916071609B6A6
shrugged,980BF5044B3F11E9BEA916071609B6A6
maybe,980BF5044B3F11E9BEA916071609B6A6
if,980BF5044B3F11E9BEA916071609B6A6
were,980BF5044B3F11E9BEA916071609B6A6
nice,980BF5044B3F11E9BEA916071609B6A6
to,980BF5044B3F11E9BEA916071609B6A6
him,980BF5044B3F11E9BEA916071609B6A6
hell,980BF5044B3F11E9BEA916071609B6A6
start,980BF5044B3F11E9BEA916071609B6A6
 ,980BF5044B3F11E9BEA916071609B6A6
abcabc,980BF5044B3F11E9BEA916071609B6A6
a,980BF5044B3F11E9BEA916071609B6A6
little,980BF5044B3F11E9BEA916071609B6A6
nicer,980BF5044B3F11E9BEA916071609B6A6
to,980BF5044B3F11E9BEA916071609B6A6
us,980BF5044B3F11E9BEA916071609B6A6
over,980BF5044B3F11E9BEA916071609B6A6
the,980BF5044B3F11E9BEA916071609B6A6
next,980BF5044B3F11E9BEA916071609B6A6
few,980BF5044B3F11E9BEA916071609B6A6
weeks,980BF5044B3F11E9BEA916071609B6A6
adam,980BF5044B3F11E9BEA916071609B6A6
needed,980BF5044B3F11E9BEA916071609B6A6
help,980BF5044B3F11E9BEA916071609B6A6
many,980BF5044B3F11E9BEA916071609B6A6
times,980BF5044B3F11E9BEA916071609B6A6
because,980BF5044B3F11E9BEA916071609B6A6
of,980BF5044B3F11E9BEA916071609B6A6
his,980BF5044B3F11E9BEA916071609B6A6
cast,980BF5044B3F11E9BEA916071609B6A6
everyone,980BF5044B3F11E9BEA916071609B6A6
in,980BF5044B3F11E9BEA916071609B6A6
the,980BF5044B3F11E9BEA916071609B6A6
class,980BF5044B3F11E9BEA916071609B6A6
helped,980BF5044B3F11E9BEA916071609B6A6
him,980BF5044B3F11E9BEA916071609B6A6
when,980BF5044B3F11E9BEA916071609B6A6
his,980BF5044B3F11E9BEA916071609B6A6
cast,980BF5044B3F11E9BEA916071609B6A6
finally,980BF5044B3F11E9BEA916071609B6A6
came,980BF5044B3F11E9BEA916071609B6A6
off,980BF5044B3F11E9BEA916071609B6A6
he,980BF5044B3F11E9BEA916071609B6A6
was,980BF5044B3F11E9BEA916071609B6A6
a,980BF5044B3F11E9BEA916071609B6A6
little,980BF5044B3F11E9BEA916071609B6A6
bit,980BF5044B3F11E9BEA916071609B6A6
nicer,980BF5044B3F11E9BEA916071609B6A6
to,980BF5044B3F11E9BEA916071609B6A6
everyone,980BF5044B3F11E9BEA916071609B6A6
abcabcwell,980BF5044B3F11E9BEA916071609B6A6
at,980BF5044B3F11E9BEA916071609B6A6
least,980BF5044B3F11E9BEA916071609B6A6
he,980BF5044B3F11E9BEA916071609B6A6
stopped,980BF5044B3F11E9BEA916071609B6A6
stealing,980BF5044B3F11E9BEA916071609B6A6
their,980BF5044B3F11E9BEA916071609B6A6
snacks,980BF5044B3F11E9BEA916071609B6A6
every,9A8EFC514B3011E9BEA916071609B6A6
day,9A8EFC514B3011E9BEA916071609B6A6
during,9A8EFC514B3011E9BEA916071609B6A6
recess,9A8EFC514B3011E9BEA916071609B6A6
mary,9A8EFC514B3011E9BEA916071609B6A6
jason,9A8EFC514B3011E9BEA916071609B6A6
and,9A8EFC514B3011E9BEA916071609B6A6
their,9A8EFC514B3011E9BEA916071609B6A6
classmates,9A8EFC514B3011E9BEA916071609B6A6
played,9A8EFC514B3011E9BEA916071609B6A6
together,9A8EFC514B3011E9BEA916071609B6A6
adam,9A8EFC514B3011E9BEA916071609B6A6
didnt,9A8EFC514B3011E9BEA916071609B6A6
play,9A8EFC514B3011E9BEA916071609B6A6
with,9A8EFC514B3011E9BEA916071609B6A6
anybody,9A8EFC514B3011E9BEA916071609B6A6
instead,9A8EFC514B3011E9BEA916071609B6A6
he,9A8EFC514B3011E9BEA916071609B6A6
tossed,9A8EFC514B3011E9BEA916071609B6A6
the,9A8EFC514B3011E9BEA916071609B6A6
playground,9A8EFC514B3011E9BEA916071609B6A6
balls,9A8EFC514B3011E9BEA916071609B6A6
over,9A8EFC514B3011E9BEA916071609B6A6
the,9A8EFC514B3011E9BEA916071609B6A6
fence,9A8EFC514B3011E9BEA916071609B6A6
and,9A8EFC514B3011E9BEA916071609B6A6
threw,9A8EFC514B3011E9BEA916071609B6A6
the,9A8EFC514B3011E9BEA916071609B6A6
swings,9A8EFC514B3011E9BEA916071609B6A6
up,9A8EFC514B3011E9BEA916071609B6A6
over,9A8EFC514B3011E9BEA916071609B6A6
the,9A8EFC514B3011E9BEA916071609B6A6
swing,9A8EFC514B3011E9BEA916071609B6A6
set,9A8EFC514B3011E9BEA916071609B6A6
bars,9A8EFC514B3011E9BEA916071609B6A6
so,9A8EFC514B3011E9BEA916071609B6A6
no,9A8EFC514B3011E9BEA916071609B6A6
one,9A8EFC514B3011E9BEA916071609B6A6
could,9A8EFC514B3011E9BEA916071609B6A6
swing,9A8EFC514B3011E9BEA916071609B6A6
he,9A8EFC514B3011E9BEA916071609B6A6
even,9A8EFC514B3011E9BEA916071609B6A6
called,9A8EFC514B3011E9BEA916071609B6A6
the,9A8EFC514B3011E9BEA916071609B6A6
other,9A8EFC514B3011E9BEA916071609B6A6
kids,9A8EFC514B3011E9BEA916071609B6A6
names,9A8EFC514B3011E9BEA916071609B6A6
and,9A8EFC514B3011E9BEA916071609B6A6
stole,9A8EFC514B3011E9BEA916071609B6A6
their,9A8EFC514B3011E9BEA916071609B6A6
snacks,9A8EFC514B3011E9BEA916071609B6A6
all,9A8EFC514B3011E9BEA916071609B6A6
the,9A8EFC514B3011E9BEA916071609B6A6
kids,9A8EFC514B3011E9BEA916071609B6A6
at,9A8EFC514B3011E9BEA916071609B6A6
school,9A8EFC514B3011E9BEA916071609B6A6
were,9A8EFC514B3011E9BEA916071609B6A6
afraid,9A8EFC514B3011E9BEA916071609B6A6
of,9A8EFC514B3011E9BEA916071609B6A6
him,9A8EFC514B3011E9BEA916071609B6A6
one,9A8EFC514B3011E9BEA916071609B6A6
friday,9A8EFC514B3011E9BEA916071609B6A6
adam,9A8EFC514B3011E9BEA916071609B6A6
missed,9A8EFC514B3011E9BEA916071609B6A6
school,9A8EFC514B3011E9BEA916071609B6A6
and,9A8EFC514B3011E9BEA916071609B6A6
everyone,9A8EFC514B3011E9BEA916071609B6A6
enjoyed,9A8EFC514B3011E9BEA916071609B6A6
recess,9A8EFC514B3011E9BEA916071609B6A6
mary,9A8EFC514B3011E9BEA916071609B6A6
said,9A8EFC514B3011E9BEA916071609B6A6
recess,9A8EFC514B3011E9BEA916071609B6A6
should,9A8EFC514B3011E9BEA916071609B6A6
be,9A8EFC514B3011E9BEA916071609B6A6
like,9A8EFC514B3011E9BEA916071609B6A6
this,9A8EFC514B3011E9BEA916071609B6A6
every,9A8EFC514B3011E9BEA916071609B6A6
day,9A8EFC514B3011E9BEA916071609B6A6
they,9A8EFC514B3011E9BEA916071609B6A6
hoped,9A8EFC514B3011E9BEA916071609B6A6
adam,9A8EFC514B3011E9BEA916071609B6A6
would,9A8EFC514B3011E9BEA916071609B6A6
not,9A8EFC514B3011E9BEA916071609B6A6
be,9A8EFC514B3011E9BEA916071609B6A6
back,9A8EFC514B3011E9BEA916071609B6A6
but,9A8EFC514B3011E9BEA916071609B6A6
on,9A8EFC514B3011E9BEA916071609B6A6
monday,9A8EFC514B3011E9BEA916071609B6A6
he,9A8EFC514B3011E9BEA916071609B6A6
showed,9A8EFC514B3011E9BEA916071609B6A6
up,9A8EFC514B3011E9BEA916071609B6A6
with,9A8EFC514B3011E9BEA916071609B6A6
a,9A8EFC514B3011E9BEA916071609B6A6
big,9A8EFC514B3011E9BEA916071609B6A6
cast,9A8EFC514B3011E9BEA916071609B6A6
on,9A8EFC514B3011E9BEA916071609B6A6
his,9A8EFC514B3011E9BEA916071609B6A6
right,9A8EFC514B3011E9BEA916071609B6A6
arm,9A8EFC514B3011E9BEA916071609B6A6
all,9A8EFC514B3011E9BEA916071609B6A6
of,9A8EFC514B3011E9BEA916071609B6A6
the,9A8EFC514B3011E9BEA916071609B6A6
other,9A8EFC514B3011E9BEA916071609B6A6
kids,9A8EFC514B3011E9BEA916071609B6A6
wanted,9A8EFC514B3011E9BEA916071609B6A6
to,9A8EFC514B3011E9BEA916071609B6A6
know,9A8EFC514B3011E9BEA916071609B6A6
what,9A8EFC514B3011E9BEA916071609B6A6
happened,9A8EFC514B3011E9BEA916071609B6A6
but,9A8EFC514B3011E9BEA916071609B6A6
no,9A8EFC514B3011E9BEA916071609B6A6
one,9A8EFC514B3011E9BEA916071609B6A6
dared,9A8EFC514B3011E9BEA916071609B6A6
to,9A8EFC514B3011E9BEA916071609B6A6
ask,9A8EFC514B3011E9BEA916071609B6A6
that,9A8EFC514B3011E9BEA916071609B6A6
day,9A8EFC514B3011E9BEA916071609B6A6
at,9A8EFC514B3011E9BEA916071609B6A6
recess,9A8EFC514B3011E9BEA916071609B6A6
mary,9A8EFC514B3011E9BEA916071609B6A6
and,9A8EFC514B3011E9BEA916071609B6A6
jason,9A8EFC514B3011E9BEA916071609B6A6
ran,9A8EFC514B3011E9BEA916071609B6A6
out,9A8EFC514B3011E9BEA916071609B6A6
to,9A8EFC514B3011E9BEA916071609B6A6
play,9A8EFC514B3011E9BEA916071609B6A6
they,9A8EFC514B3011E9BEA916071609B6A6
noticed,9A8EFC514B3011E9BEA916071609B6A6
adam,9A8EFC514B3011E9BEA916071609B6A6
abcabclagged,9A8EFC514B3011E9BEA916071609B6A6
behind,9A8EFC514B3011E9BEA916071609B6A6
he,9A8EFC514B3011E9BEA916071609B6A6
was,9A8EFC514B3011E9BEA916071609B6A6
struggling,9A8EFC514B3011E9BEA916071609B6A6
to,9A8EFC514B3011E9BEA916071609B6A6
tie,9A8EFC514B3011E9BEA916071609B6A6
his,9A8EFC514B3011E9BEA916071609B6A6
shoe,9A8EFC514B3011E9BEA916071609B6A6
should,9A8EFC514B3011E9BEA916071609B6A6
we,9A8EFC514B3011E9BEA916071609B6A6
help,9A8EFC514B3011E9BEA916071609B6A6
him,9A8EFC514B3011E9BEA916071609B6A6
mary,9A8EFC514B3011E9BEA916071609B6A6
asked,9A8EFC514B3011E9BEA916071609B6A6
no,9A8EFC514B3011E9BEA916071609B6A6
way,9A8EFC514B3011E9BEA916071609B6A6
said,9A8EFC514B3011E9BEA916071609B6A6
jason,9A8EFC514B3011E9BEA916071609B6A6
but,9A8EFC514B3011E9BEA916071609B6A6
mary,9A8EFC514B3011E9BEA916071609B6A6
walked,9A8EFC514B3011E9BEA916071609B6A6
slowly,9A8EFC514B3011E9BEA916071609B6A6
over,9A8EFC514B3011E9BEA916071609B6A6
to,9A8EFC514B3011E9BEA916071609B6A6
adam,9A8EFC514B3011E9BEA916071609B6A6
anyway,9A8EFC514B3011E9BEA916071609B6A6
can,9A8EFC514B3011E9BEA916071609B6A6
i,9A8EFC514B3011E9BEA916071609B6A6
help,9A8EFC514B3011E9BEA916071609B6A6
you,9A8EFC514B3011E9BEA916071609B6A6
she,9A8EFC514B3011E9BEA916071609B6A6
asked,9A8EFC514B3011E9BEA916071609B6A6
adam,9A8EFC514B3011E9BEA916071609B6A6
looked,9A8EFC514B3011E9BEA916071609B6A6
up,9A8EFC514B3011E9BEA916071609B6A6
at,9A8EFC514B3011E9BEA916071609B6A6
her,9A8EFC514B3011E9BEA916071609B6A6
and,9A8EFC514B3011E9BEA916071609B6A6
grunted,9A8EFC514B3011E9BEA916071609B6A6
mary,9A8EFC514B3011E9BEA916071609B6A6
bent,9A8EFC514B3011E9BEA916071609B6A6
down,9A8EFC514B3011E9BEA916071609B6A6
and,9A8EFC514B3011E9BEA916071609B6A6
quickly,9A8EFC514B3011E9BEA916071609B6A6
tied,9A8EFC514B3011E9BEA916071609B6A6
his,9A8EFC514B3011E9BEA916071609B6A6
shoe,9A8EFC514B3011E9BEA916071609B6A6
then,9A8EFC514B3011E9BEA916071609B6A6
she,9A8EFC514B3011E9BEA916071609B6A6
ran,9A8EFC514B3011E9BEA916071609B6A6
back,9A8EFC514B3011E9BEA916071609B6A6
to,9A8EFC514B3011E9BEA916071609B6A6
jason,9A8EFC514B3011E9BEA916071609B6A6
why,9A8EFC514B3011E9BEA916071609B6A6
did,9A8EFC514B3011E9BEA916071609B6A6
you,9A8EFC514B3011E9BEA916071609B6A6
help,9A8EFC514B3011E9BEA916071609B6A6
him,9A8EFC514B3011E9BEA916071609B6A6
asked,9A8EFC514B3011E9BEA916071609B6A6
jason,9A8EFC514B3011E9BEA916071609B6A6
hes,9A8EFC514B3011E9BEA916071609B6A6
never,9A8EFC514B3011E9BEA916071609B6A6
nice,9A8EFC514B3011E9BEA916071609B6A6
to,9A8EFC514B3011E9BEA916071609B6A6
us,9A8EFC514B3011E9BEA916071609B6A6
mary,9A8EFC514B3011E9BEA916071609B6A6
shrugged,9A8EFC514B3011E9BEA916071609B6A6
maybe,9A8EFC514B3011E9BEA916071609B6A6
if,9A8EFC514B3011E9BEA916071609B6A6
were,9A8EFC514B3011E9BEA916071609B6A6
nice,9A8EFC514B3011E9BEA916071609B6A6
to,9A8EFC514B3011E9BEA916071609B6A6
him,9A8EFC514B3011E9BEA916071609B6A6
hell,9A8EFC514B3011E9BEA916071609B6A6
start,9A8EFC514B3011E9BEA916071609B6A6
